word_count,grapheme_count,codepoint_count,src,single_line_width_px,wrapped_line_count,estimated_image_height_px,fits_single_line,pixels_per_grapheme
12,40,59,CulturaX,1157.71875,2,134,False,28.94296875
9,38,58,CulturaX,1022.1875,2,134,False,26.89967105263158
14,63,82,CulturaX,1625.8125,2,134,False,25.80654761904762
8,33,44,CulturaX,903.109375,1,91,True,27.366950757575758
8,39,56,CulturaX,1030.921875,2,134,False,26.43389423076923
32,137,199,CulturaX,3635.359375,5,263,False,26.53546989051095
9,34,48,CulturaX,894.875,1,91,True,26.31985294117647
15,73,108,CulturaX,2034.71875,3,177,False,27.872859589041095
40,190,282,CulturaX,4938.21875,6,306,False,25.990625
14,57,76,CulturaX,1440.953125,2,134,False,25.27987938596491
43,204,295,CulturaX,5233.625,6,306,False,25.655024509803923
40,179,251,CulturaX,4663.109375,6,306,False,26.05089036312849
13,52,71,CulturaX,1371.546875,2,134,False,26.375901442307693
31,142,196,CulturaX,3748.03125,4,220,False,26.394586267605632
31,146,198,CulturaX,3881.890625,5,263,False,26.588291952054796
28,118,156,CulturaX,3110.65625,4,220,False,26.361493644067796
13,53,79,CulturaX,1427.84375,2,134,False,26.940448113207548
26,107,144,CulturaX,2848.15625,4,220,False,26.618282710280372
8,35,45,CulturaX,932.515625,1,91,True,26.64330357142857
8,36,53,CulturaX,1038.8125,2,134,False,28.85590277777778
11,42,60,CulturaX,1138.84375,2,134,False,27.11532738095238
11,51,73,CulturaX,1419.71875,2,134,False,27.837622549019606
26,114,166,CulturaX,3003.6875,4,220,False,26.34813596491228
11,40,57,CulturaX,1142.890625,2,134,False,28.572265625
34,158,205,CulturaX,3823.921875,5,263,False,24.202037183544302
14,57,86,CulturaX,1632.421875,2,134,False,28.638980263157894
10,42,66,CulturaX,1348.390625,2,134,False,32.10453869047619
29,131,192,CulturaX,3520.0625,4,220,False,26.87070610687023
23,97,139,CulturaX,2601.453125,3,177,False,26.8191043814433
7,28,36,CulturaX,765.765625,1,91,True,27.348772321428573
7,25,40,CulturaX,654.3125,1,91,True,26.1725
27,117,158,CulturaX,3015.34375,4,220,False,25.772168803418804
31,125,177,CulturaX,3307.03125,4,220,False,26.45625
10,40,54,CulturaX,987.796875,2,134,False,24.694921875
12,51,67,CulturaX,1465.515625,2,134,False,28.735600490196077
77,324,440,CulturaX,8004.890625,9,435,False,24.706452546296298
11,51,77,CulturaX,1339.015625,2,134,False,26.255208333333332
11,61,84,CulturaX,1640.0625,2,134,False,26.88627049180328
37,169,247,CulturaX,4718.21875,6,306,False,27.918454142011836
9,44,68,CulturaX,1094.625,2,134,False,24.87784090909091
7,31,36,CulturaX,624.953125,1,91,True,20.159778225806452
14,61,84,CulturaX,1581.796875,2,134,False,25.93109631147541
30,129,176,CulturaX,3294.5,4,220,False,25.53875968992248
8,44,69,CulturaX,1143.53125,2,134,False,25.98934659090909
18,77,106,CulturaX,2012.703125,3,177,False,26.139001623376622
8,43,69,CulturaX,1157.734375,2,134,False,26.92405523255814
19,87,124,CulturaX,2201.1875,3,177,False,25.301005747126435
17,72,97,CulturaX,1914.1875,3,177,False,26.5859375
17,70,98,CulturaX,1935.421875,3,177,False,27.64888392857143
29,137,193,CulturaX,3648.28125,4,220,False,26.629790145985403
7,34,48,CulturaX,885.71875,1,91,True,26.050551470588236
23,99,143,CulturaX,2630.25,3,177,False,26.568181818181817
7,30,42,CulturaX,824.34375,1,91,True,27.478125
12,51,72,CulturaX,1269.65625,2,134,False,24.895220588235293
22,95,132,CulturaX,2477.9375,3,177,False,26.083552631578947
10,46,65,CulturaX,1201.59375,2,134,False,26.121603260869566
10,45,62,CulturaX,1100.03125,2,134,False,24.445138888888888
10,43,61,CulturaX,1166.390625,2,134,False,27.125363372093023
8,39,54,CulturaX,1082.0625,2,134,False,27.745192307692307
11,47,66,CulturaX,1239.21875,2,134,False,26.366356382978722
45,190,290,CulturaX,4862.734375,6,306,False,25.593338815789473
55,247,327,CulturaX,6125.90625,7,349,False,24.80123987854251
10,56,76,CulturaX,1368.890625,2,134,False,24.444475446428573
17,80,117,CulturaX,2130.8125,3,177,False,26.63515625
18,77,113,CulturaX,2097.328125,3,177,False,27.2380275974026
9,51,78,CulturaX,1184.328125,2,134,False,23.222120098039216
19,79,118,CulturaX,2297.03125,3,177,False,29.07634493670886
29,121,178,CulturaX,3111.359375,4,220,False,25.713713842975206
8,28,41,CulturaX,807.9375,1,91,True,28.854910714285715
16,69,100,CulturaX,1838.75,2,134,False,26.64855072463768
31,133,195,CulturaX,3710.75,5,263,False,27.900375939849624
35,177,240,CulturaX,4631.71875,5,263,False,26.167902542372882
30,136,199,CulturaX,3739.78125,4,220,False,27.49839154411765
59,273,384,CulturaX,7458.96875,9,435,False,27.322229853479854
15,57,83,CulturaX,1565.9375,2,134,False,27.472587719298247
25,100,140,CulturaX,2678.484375,4,220,False,26.78484375
12,44,58,CulturaX,1195.265625,2,134,False,27.16512784090909
69,336,479,CulturaX,9028.28125,10,478,False,26.869884672619047
15,71,103,CulturaX,1947.296875,3,177,False,27.426716549295776
10,52,80,CulturaX,1435.71875,2,134,False,27.60997596153846
9,42,64,CulturaX,1245.328125,2,134,False,29.650669642857142
21,87,117,CulturaX,2304.28125,3,177,False,26.485991379310345
13,54,74,CulturaX,1336.65625,2,134,False,24.75289351851852
19,86,117,CulturaX,2259.9375,3,177,False,26.278343023255815
14,60,88,CulturaX,1540.203125,2,134,False,25.670052083333335
15,68,97,CulturaX,1814.734375,2,134,False,26.687270220588236
13,60,81,CulturaX,1396.796875,2,134,False,23.279947916666668
7,26,36,CulturaX,706.0625,1,91,True,27.15625
13,50,74,CulturaX,1373.1875,2,134,False,27.46375
33,158,225,CulturaX,4342.25,5,263,False,27.48259493670886
11,45,59,CulturaX,1146.546875,2,134,False,25.478819444444444
12,54,79,CulturaX,1516.0625,2,134,False,28.07523148148148
21,90,122,CulturaX,2388.703125,3,177,False,26.541145833333335
15,55,77,CulturaX,1527.984375,2,134,False,27.78153409090909
14,66,90,CulturaX,1752.96875,3,177,False,26.560132575757574
16,75,108,CulturaX,2075.984375,3,177,False,27.679791666666667
14,60,81,CulturaX,1589.921875,2,134,False,26.498697916666668
14,75,110,CulturaX,2037.34375,3,177,False,27.164583333333333
17,71,99,CulturaX,1819.671875,2,134,False,25.629181338028168
13,52,73,CulturaX,1388.96875,2,134,False,26.7109375
12,53,73,CulturaX,1515.046875,2,134,False,28.58579009433962
20,80,97,CulturaX,2032.59375,3,177,False,25.407421875
7,29,44,CulturaX,922.71875,1,91,True,31.817887931034484
16,80,115,CulturaX,2140.0625,3,177,False,26.75078125
19,95,141,CulturaX,2646.5,3,177,False,27.857894736842105
134,575,816,CulturaX,15323.265625,17,779,False,26.649157608695653
26,108,148,CulturaX,2779.890625,3,177,False,25.73972800925926
19,85,120,CulturaX,2293.125,3,177,False,26.977941176470587
68,375,550,CulturaX,9917.0,11,521,False,26.445333333333334
28,128,177,CulturaX,3316.71875,4,220,False,25.911865234375
17,78,118,CulturaX,2200.265625,3,177,False,28.208533653846153
15,73,106,CulturaX,2066.703125,3,177,False,28.311001712328768
12,57,83,CulturaX,1475.15625,2,134,False,25.879934210526315
15,64,86,CulturaX,1667.953125,2,134,False,26.061767578125
54,252,350,CulturaX,6568.09375,8,392,False,26.06386408730159
8,38,52,CulturaX,946.578125,1,91,True,24.909950657894736
15,63,92,CulturaX,1603.0,2,134,False,25.444444444444443
16,69,100,CulturaX,1979.578125,3,177,False,28.68953804347826
8,28,35,CulturaX,711.640625,1,91,True,25.415736607142858
20,84,123,CulturaX,2194.9375,3,177,False,26.130208333333332
11,44,63,CulturaX,1257.984375,2,134,False,28.590553977272727
8,35,49,CulturaX,982.375,2,134,False,28.067857142857143
17,79,109,CulturaX,2099.53125,3,177,False,26.57634493670886
23,115,165,CulturaX,2789.125,4,220,False,24.253260869565217
28,124,175,CulturaX,3257.453125,4,220,False,26.269783266129032
11,69,79,CulturaX,1474.5625,2,134,False,21.370471014492754
9,31,41,CulturaX,784.078125,1,91,True,25.292842741935484
20,83,125,CulturaX,2456.640625,3,177,False,29.598079819277107
10,36,54,CulturaX,1010.40625,2,134,False,28.06684027777778
10,39,55,CulturaX,1035.8125,2,134,False,26.559294871794872
20,89,127,CulturaX,2417.859375,3,177,False,27.16695926966292
27,141,211,CulturaX,3808.328125,5,263,False,27.009419326241133
10,35,46,CulturaX,891.015625,1,91,True,25.457589285714285
30,146,213,CulturaX,3896.6875,5,263,False,26.689640410958905
8,31,44,CulturaX,852.65625,1,91,True,27.505040322580644
9,41,55,CulturaX,1087.28125,2,134,False,26.51905487804878
7,27,36,CulturaX,703.84375,1,91,True,26.068287037037038
7,27,39,CulturaX,756.59375,1,91,True,28.02199074074074
16,96,142,CulturaX,2673.703125,3,177,False,27.85107421875
12,51,75,CulturaX,1408.65625,2,134,False,27.620710784313726
9,40,61,CulturaX,1095.015625,2,134,False,27.375390625
29,122,164,CulturaX,3225.5,4,220,False,26.438524590163933
49,239,351,CulturaX,6413.65625,7,349,False,26.83538179916318
16,76,112,CulturaX,2193.59375,3,177,False,28.863075657894736
7,36,51,CulturaX,941.5625,1,91,True,26.15451388888889
12,53,66,CulturaX,1255.765625,2,134,False,23.69369103773585
29,129,181,CulturaX,3474.5625,4,220,False,26.934593023255815
18,71,97,CulturaX,1850.46875,2,134,False,26.062940140845072
9,42,64,CulturaX,1162.09375,2,134,False,27.66889880952381
26,136,196,CulturaX,3453.953125,4,220,False,25.396714154411764
19,73,104,CulturaX,2072.96875,3,177,False,28.39683219178082
7,37,56,CulturaX,968.96875,2,134,False,26.188344594594593
10,48,63,CulturaX,1225.90625,2,134,False,25.539713541666668
30,147,202,CulturaX,3882.3125,5,263,False,26.410289115646258
14,58,88,CulturaX,1590.421875,2,134,False,27.42106681034483
7,37,52,CulturaX,1033.015625,2,134,False,27.919341216216218
10,42,60,CulturaX,1059.328125,2,134,False,25.222098214285715
26,114,164,CulturaX,3094.359375,4,220,False,27.143503289473685
8,42,66,CulturaX,1299.171875,2,134,False,30.93266369047619
13,60,79,CulturaX,1612.296875,2,134,False,26.871614583333333
11,45,54,CulturaX,1046.125,2,134,False,23.247222222222224
19,77,111,CulturaX,2082.75,3,177,False,27.0487012987013
9,41,57,CulturaX,1110.3125,2,134,False,27.08079268292683
12,51,68,CulturaX,1361.59375,2,134,False,26.697916666666668
16,69,93,CulturaX,1815.5625,2,134,False,26.3125
9,38,48,CulturaX,992.109375,2,134,False,26.10814144736842
7,29,44,CulturaX,714.109375,1,91,True,24.62446120689655
19,73,94,CulturaX,1878.265625,2,134,False,25.729666095890412
16,63,84,CulturaX,1654.03125,2,134,False,26.254464285714285
8,33,47,CulturaX,865.421875,1,91,True,26.224905303030305
28,115,164,CulturaX,3136.109375,4,220,False,27.270516304347826
17,80,112,CulturaX,2154.140625,3,177,False,26.9267578125
12,55,83,CulturaX,1428.265625,2,134,False,25.96846590909091
36,173,241,CulturaX,4582.25,6,306,False,26.48699421965318
31,147,204,CulturaX,3836.515625,5,263,False,26.09874574829932
8,38,55,CulturaX,1057.5,2,134,False,27.82894736842105
9,37,52,CulturaX,957.875,1,91,True,25.888513513513512
23,101,140,CulturaX,2711.96875,3,177,False,26.851175742574256
28,129,177,CulturaX,3425.40625,4,220,False,26.553536821705425
18,73,100,CulturaX,1935.0625,3,177,False,26.507705479452056
7,29,39,CulturaX,761.71875,1,91,True,26.26616379310345
17,78,99,CulturaX,2006.0625,3,177,False,25.71875
21,94,130,CulturaX,2398.09375,3,177,False,25.51163563829787
18,97,135,CulturaX,2693.9375,4,220,False,27.772551546391753
22,105,151,CulturaX,2752.953125,4,220,False,26.21860119047619
51,203,276,CulturaX,5309.734375,6,306,False,26.15632697044335
14,55,78,CulturaX,1358.453125,2,134,False,24.699147727272727
44,205,291,CulturaX,5470.171875,7,349,False,26.68376524390244
16,75,113,CulturaX,2197.71875,3,177,False,29.30291666666667
39,166,213,CulturaX,4234.15625,5,263,False,25.506965361445783
17,77,109,CulturaX,2129.40625,3,177,False,27.654626623376622
15,64,91,CulturaX,1712.765625,2,134,False,26.761962890625
38,168,225,CulturaX,4207.46875,5,263,False,25.044456845238095
7,35,51,CulturaX,962.4375,2,134,False,27.498214285714287
12,62,80,CulturaX,1505.609375,2,134,False,24.284022177419356
17,81,114,CulturaX,2188.171875,3,177,False,27.01446759259259
10,48,69,CulturaX,1192.0,2,134,False,24.833333333333332
12,58,77,CulturaX,1507.875,2,134,False,25.997844827586206
14,67,97,CulturaX,1850.390625,2,134,False,27.61777052238806
12,47,69,CulturaX,1193.484375,2,134,False,25.393284574468087
18,78,111,CulturaX,2133.390625,3,177,False,27.351161858974358
23,96,138,CulturaX,2565.421875,3,177,False,26.72314453125
59,294,402,CulturaX,7292.875,8,392,False,24.805697278911566
27,132,182,CulturaX,3625.0,4,220,False,27.46212121212121
8,42,58,CulturaX,1194.203125,2,134,False,28.433407738095237
22,117,167,CulturaX,2889.640625,4,220,False,24.69778311965812
23,99,140,CulturaX,2587.65625,3,177,False,26.13794191919192
9,40,59,CulturaX,1075.296875,2,134,False,26.882421875
36,168,242,CulturaX,4314.453125,5,263,False,25.681268601190474
8,37,44,CulturaX,892.234375,1,91,True,24.11444256756757
66,271,384,CulturaX,7358.171875,9,435,False,27.15192573800738
11,46,64,CulturaX,1075.703125,2,134,False,23.38485054347826
15,63,90,CulturaX,1638.484375,2,134,False,26.00768849206349
55,259,363,CulturaX,6518.703125,8,392,False,25.168737934362934
31,149,208,CulturaX,4104.265625,5,263,False,27.54540687919463
35,158,218,CulturaX,4370.6875,5,263,False,27.66257911392405
7,31,41,CulturaX,787.421875,1,91,True,25.400705645161292
9,35,48,CulturaX,1027.078125,2,134,False,29.345089285714284
15,78,99,CulturaX,1858.421875,2,134,False,23.825921474358974
33,135,183,CulturaX,3379.40625,4,220,False,25.03263888888889
12,62,92,CulturaX,1749.578125,2,134,False,28.219002016129032
7,30,46,CulturaX,875.4375,1,91,True,29.18125
7,32,47,CulturaX,960.234375,2,134,False,30.00732421875
35,169,239,CulturaX,4576.921875,5,263,False,27.082377958579883
14,55,79,CulturaX,1400.03125,2,134,False,25.455113636363638
19,92,137,CulturaX,2484.46875,3,177,False,27.005095108695652
7,25,37,CulturaX,654.65625,1,91,True,26.18625
17,79,113,CulturaX,2071.96875,3,177,False,26.227452531645568
9,40,57,CulturaX,1034.015625,2,134,False,25.850390625
26,114,132,CulturaX,2585.671875,3,177,False,22.681332236842106
10,38,55,CulturaX,987.484375,2,134,False,25.98643092105263
11,56,84,CulturaX,1637.40625,2,134,False,29.239397321428573
29,134,186,CulturaX,3634.25,4,220,False,27.121268656716417
23,97,127,CulturaX,2596.796875,3,177,False,26.77110180412371
10,40,54,CulturaX,1093.3125,2,134,False,27.3328125
12,51,70,CulturaX,1393.765625,2,134,False,27.32873774509804
81,409,584,CulturaX,10921.765625,12,564,False,26.703583435207825
35,155,220,CulturaX,4156.8125,5,263,False,26.81814516129032
38,151,210,CulturaX,4072.390625,5,263,False,26.969474337748345
9,41,56,CulturaX,1067.765625,2,134,False,26.043064024390244
13,52,71,CulturaX,1376.71875,2,134,False,26.475360576923077
8,39,53,CulturaX,1015.015625,2,134,False,26.026041666666668
8,37,52,CulturaX,1082.0,2,134,False,29.243243243243242
7,41,55,CulturaX,1060.328125,2,134,False,25.861661585365855
19,78,108,CulturaX,2116.078125,3,177,False,27.12920673076923
18,84,109,CulturaX,2375.9375,3,177,False,28.284970238095237
13,52,69,CulturaX,1345.09375,2,134,False,25.8671875
38,163,232,CulturaX,4358.453125,5,263,False,26.738976226993866
17,89,116,CulturaX,1994.0625,3,177,False,22.40519662921348
17,73,100,CulturaX,1949.140625,3,177,False,26.700556506849313
11,45,59,CulturaX,1207.203125,2,134,False,26.82673611111111
12,44,62,CulturaX,1191.046875,2,134,False,27.06924715909091
14,61,84,CulturaX,1479.609375,2,134,False,24.255891393442624
49,226,322,CulturaX,6028.75,7,349,False,26.675884955752213
9,49,72,CulturaX,1278.765625,2,134,False,26.097257653061224
10,37,44,CulturaX,828.265625,1,91,True,22.38555743243243
44,186,276,CulturaX,5187.109375,6,306,False,27.887684811827956
24,98,124,CulturaX,2490.875,3,177,False,25.417091836734695
15,64,97,CulturaX,1794.953125,2,134,False,28.046142578125
27,125,183,CulturaX,3509.28125,4,220,False,28.07425
19,101,145,CulturaX,2807.109375,4,220,False,27.793162128712872
7,28,37,CulturaX,738.28125,1,91,True,26.3671875
13,63,93,CulturaX,1828.171875,3,177,False,29.01860119047619
24,126,179,CulturaX,3094.921875,4,220,False,24.562872023809526
8,39,58,CulturaX,1075.34375,2,134,False,27.572916666666668
11,43,58,CulturaX,1172.734375,2,134,False,27.272892441860463
20,81,115,CulturaX,2046.71875,3,177,False,25.268132716049383
11,40,58,CulturaX,1106.59375,2,134,False,27.66484375
40,175,250,CulturaX,4722.046875,6,306,False,26.983125
16,71,99,CulturaX,1836.140625,2,134,False,25.86113556338028
36,161,218,CulturaX,4219.796875,5,263,False,26.20991847826087
16,70,98,CulturaX,1957.109375,3,177,False,27.958705357142858
9,37,51,CulturaX,910.1875,1,91,True,24.59966216216216
20,89,114,CulturaX,2248.015625,3,177,False,25.258602528089888
27,122,160,CulturaX,3222.640625,4,220,False,26.415087090163933
15,66,91,CulturaX,1728.78125,2,134,False,26.193655303030305
13,61,88,CulturaX,1717.0625,2,134,False,28.14856557377049
25,118,164,CulturaX,3142.09375,4,220,False,26.62791313559322
17,82,117,CulturaX,2204.734375,3,177,False,26.88700457317073
17,81,111,CulturaX,2139.859375,3,177,False,26.418016975308642
9,41,57,CulturaX,1129.84375,2,134,False,27.557164634146343
15,59,84,CulturaX,1433.890625,2,134,False,24.30323093220339
17,66,97,CulturaX,1835.453125,2,134,False,27.809895833333332
12,67,99,CulturaX,1841.28125,2,134,False,27.481809701492537
14,60,77,CulturaX,1572.265625,2,134,False,26.204427083333332
10,41,59,CulturaX,1100.984375,2,134,False,26.85327743902439
11,69,82,CulturaX,1649.09375,2,134,False,23.899909420289855
12,42,59,CulturaX,1043.046875,2,134,False,24.834449404761905
13,61,89,CulturaX,1640.078125,2,134,False,26.88652663934426
15,60,81,CulturaX,1629.390625,2,134,False,27.156510416666666
11,61,83,CulturaX,1637.6875,2,134,False,26.84733606557377
21,115,163,CulturaX,3221.71875,4,220,False,28.014945652173914
34,183,263,CulturaX,5004.640625,6,306,False,27.347762978142075
100,518,743,CulturaX,14339.96875,17,779,False,27.683337355212355
17,81,113,CulturaX,2205.875,3,177,False,27.233024691358025
13,58,85,CulturaX,1594.75,2,134,False,27.495689655172413
7,30,42,CulturaX,816.703125,1,91,True,27.2234375
9,35,49,CulturaX,887.703125,1,91,True,25.36294642857143
15,73,108,CulturaX,1953.25,3,177,False,26.756849315068493
16,81,119,CulturaX,2249.390625,3,177,False,27.77025462962963
59,285,381,CulturaX,6945.671875,8,392,False,24.37077850877193
15,53,76,CulturaX,1406.71875,2,134,False,26.54186320754717
15,59,85,CulturaX,1636.109375,2,134,False,27.730667372881356
26,140,193,CulturaX,3644.375,5,263,False,26.03125
7,24,32,CulturaX,592.984375,1,91,True,24.707682291666668
13,45,65,CulturaX,1248.5,2,134,False,27.744444444444444
20,86,114,CulturaX,2285.046875,3,177,False,26.5703125
8,37,53,CulturaX,927.640625,1,91,True,25.071368243243242
27,109,145,CulturaX,2791.90625,4,220,False,25.61381880733945
20,101,139,CulturaX,2775.3125,4,220,False,27.478341584158414
14,61,86,CulturaX,1780.921875,2,134,False,29.19544057377049
8,39,56,CulturaX,1074.484375,2,134,False,27.55088141025641
10,44,57,CulturaX,1075.890625,2,134,False,24.45205965909091
12,50,73,CulturaX,1303.65625,2,134,False,26.073125
9,41,61,CulturaX,1036.734375,2,134,False,25.286204268292682
13,62,91,CulturaX,1657.625,2,134,False,26.735887096774192
18,65,90,CulturaX,1737.15625,2,134,False,26.72548076923077
14,74,106,CulturaX,1926.078125,3,177,False,26.02808277027027
28,125,180,CulturaX,3434.6875,4,220,False,27.4775
11,58,84,CulturaX,1555.765625,2,134,False,26.82354525862069
7,25,34,CulturaX,652.546875,1,91,True,26.101875
16,75,101,CulturaX,1901.515625,3,177,False,25.35354166666667
12,59,81,CulturaX,1600.59375,2,134,False,27.128707627118644
10,42,60,CulturaX,1111.40625,2,134,False,26.462053571428573
31,147,218,CulturaX,3881.21875,5,263,False,26.402848639455783
12,63,83,CulturaX,1668.421875,2,134,False,26.482886904761905
8,38,55,CulturaX,975.6875,2,134,False,25.675986842105264
9,38,51,CulturaX,962.25,2,134,False,25.32236842105263
14,61,76,CulturaX,1524.453125,2,134,False,24.991034836065573
11,48,70,CulturaX,1294.1875,2,134,False,26.962239583333332
10,42,60,CulturaX,1102.171875,2,134,False,26.2421875
11,52,76,CulturaX,1368.4375,2,134,False,26.31610576923077
18,77,100,CulturaX,2006.125,3,177,False,26.053571428571427
66,314,458,CulturaX,8917.359375,10,478,False,28.39923367834395
9,43,62,CulturaX,1232.71875,2,134,False,28.667877906976745
14,54,86,CulturaX,1564.546875,2,134,False,28.97309027777778
13,41,61,CulturaX,1102.109375,2,134,False,26.880716463414632
13,56,76,CulturaX,1432.09375,2,134,False,25.573102678571427
8,35,45,CulturaX,930.78125,1,91,True,26.59375
20,96,142,CulturaX,2442.4375,3,177,False,25.442057291666668
18,80,114,CulturaX,2166.6875,3,177,False,27.08359375
45,185,258,CulturaX,4961.0625,6,306,False,26.816554054054055
14,67,100,CulturaX,1756.90625,2,134,False,26.222481343283583
61,310,438,CulturaX,8433.625,10,478,False,27.205241935483873
30,115,150,CulturaX,3026.328125,4,220,False,26.315896739130434
7,30,41,CulturaX,793.921875,1,91,True,26.4640625
23,119,174,CulturaX,3116.765625,4,220,False,26.191307773109244
25,102,128,CulturaX,2546.015625,3,177,False,24.9609375
9,48,61,CulturaX,1167.421875,2,134,False,24.3212890625
9,36,52,CulturaX,931.171875,1,91,True,25.865885416666668
16,83,107,CulturaX,1777.078125,2,134,False,21.410579819277107
18,75,102,CulturaX,1794.578125,2,134,False,23.92770833333333
9,36,50,CulturaX,909.078125,1,91,True,25.25217013888889
29,143,204,CulturaX,3758.0625,5,263,False,26.280157342657343
8,34,46,CulturaX,832.71875,1,91,True,24.49172794117647
23,113,163,CulturaX,3072.28125,4,220,False,27.1883296460177
14,57,78,CulturaX,1509.09375,2,134,False,26.47532894736842
33,155,222,CulturaX,4230.453125,5,263,False,27.293245967741935
13,52,73,CulturaX,1394.046875,2,134,False,26.80859375
40,166,235,CulturaX,4379.578125,5,263,False,26.38300075301205
21,108,154,CulturaX,2885.765625,4,220,False,26.720052083333332
25,121,176,CulturaX,3045.234375,4,220,False,25.16722623966942
13,58,81,CulturaX,1569.515625,2,134,False,27.060614224137932
69,322,473,CulturaX,8419.953125,10,478,False,26.148922748447205
20,92,138,CulturaX,2519.421875,3,177,False,27.38502038043478
11,54,76,CulturaX,1480.328125,2,134,False,27.413483796296298
19,86,114,CulturaX,2283.578125,3,177,False,26.553234011627907
8,24,33,CulturaX,658.171875,1,91,True,27.423828125
8,29,42,CulturaX,847.734375,1,91,True,29.232219827586206
18,69,90,CulturaX,1853.421875,2,134,False,26.8611865942029
26,105,141,CulturaX,2769.9375,3,177,False,26.380357142857143
19,74,100,CulturaX,1883.90625,2,134,False,25.45819256756757
26,127,182,CulturaX,3494.71875,4,220,False,27.517470472440944
18,76,110,CulturaX,1923.0625,3,177,False,25.30345394736842
9,43,64,CulturaX,1159.21875,2,134,False,26.958575581395348
7,29,38,CulturaX,742.03125,1,91,True,25.58728448275862
8,34,47,CulturaX,864.84375,1,91,True,25.436580882352942
32,134,188,CulturaX,3535.4375,4,220,False,26.38386194029851
44,183,258,CulturaX,4650.296875,6,306,False,25.411458333333332
11,47,68,CulturaX,1251.65625,2,134,False,26.63098404255319
12,50,62,CulturaX,1275.015625,2,134,False,25.5003125
9,40,57,CulturaX,1071.765625,2,134,False,26.794140625
22,95,141,CulturaX,2558.265625,3,177,False,26.929111842105264
32,137,195,CulturaX,3776.46875,5,263,False,27.565465328467152
20,102,151,CulturaX,2676.03125,3,177,False,26.235600490196077
12,48,66,CulturaX,1249.296875,2,134,False,26.027018229166668
50,231,308,CulturaX,6034.125,7,349,False,26.121753246753247
11,47,65,CulturaX,1232.21875,2,134,False,26.21742021276596
13,72,103,CulturaX,1933.59375,3,177,False,26.85546875
25,127,185,CulturaX,3340.015625,4,220,False,26.29933562992126
7,33,48,CulturaX,917.9375,1,91,True,27.81628787878788
9,42,63,CulturaX,1272.875,2,134,False,30.30654761904762
9,35,47,CulturaX,926.78125,1,91,True,26.479464285714286
7,28,40,CulturaX,767.703125,1,91,True,27.41796875
8,30,44,CulturaX,830.828125,1,91,True,27.694270833333334
16,82,115,CulturaX,2241.953125,3,177,False,27.340891768292682
22,98,140,CulturaX,2687.6875,4,220,False,27.425382653061224
39,196,284,CulturaX,5198.875,6,306,False,26.524872448979593
28,141,203,CulturaX,3903.625,5,263,False,27.68528368794326
33,152,204,CulturaX,4031.96875,5,263,False,26.52611019736842
14,52,69,CulturaX,1354.171875,2,134,False,26.041766826923077
11,57,85,CulturaX,1579.5,2,134,False,27.710526315789473
9,44,60,CulturaX,1092.234375,2,134,False,24.823508522727273
7,27,34,CulturaX,695.265625,1,91,True,25.750578703703702
19,93,133,CulturaX,2600.875,3,177,False,27.966397849462364
11,50,72,CulturaX,1408.6875,2,134,False,28.17375
64,283,401,CulturaX,7952.03125,9,435,False,28.09905035335689
8,31,45,CulturaX,865.390625,1,91,True,27.915826612903224
14,67,92,CulturaX,1835.65625,2,134,False,27.39785447761194
16,66,95,CulturaX,1717.609375,2,134,False,26.02438446969697
22,103,148,CulturaX,2855.546875,4,220,False,27.723756067961165
21,87,124,CulturaX,2277.453125,3,177,False,26.17762212643678
28,127,179,CulturaX,3204.390625,4,220,False,25.23142224409449
9,40,51,CulturaX,913.4375,1,91,True,22.8359375
9,43,61,CulturaX,1170.65625,2,134,False,27.22456395348837
24,97,135,CulturaX,2587.484375,3,177,False,26.675096649484537
6,26,33,CulturaX,649.5,1,91,True,24.98076923076923
10,53,80,CulturaX,1543.046875,2,134,False,29.114091981132077
13,56,77,CulturaX,1599.796875,2,134,False,28.567801339285715
10,34,45,CulturaX,896.3125,1,91,True,26.362132352941178
10,36,51,CulturaX,946.828125,1,91,True,26.30078125
12,51,72,CulturaX,1343.0625,2,134,False,26.334558823529413
16,67,95,CulturaX,1614.578125,2,134,False,24.098180970149254
9,50,73,CulturaX,1433.5,2,134,False,28.67
8,33,45,CulturaX,828.796875,1,91,True,25.115056818181817
11,45,66,CulturaX,1239.59375,2,134,False,27.54652777777778
33,158,223,CulturaX,4138.46875,5,263,False,26.19284018987342
10,37,53,CulturaX,1019.375,2,134,False,27.550675675675677
11,48,66,CulturaX,1287.609375,2,134,False,26.8251953125
7,29,43,CulturaX,791.390625,1,91,True,27.289331896551722
7,27,41,CulturaX,688.1875,1,91,True,25.488425925925927
13,60,76,CulturaX,1516.0,2,134,False,25.266666666666666
9,31,41,CulturaX,856.75,1,91,True,27.637096774193548
14,62,93,CulturaX,1687.046875,2,134,False,27.210433467741936
7,32,48,CulturaX,872.578125,1,91,True,27.26806640625
27,138,194,CulturaX,3869.6875,5,263,False,28.04121376811594
9,33,47,CulturaX,803.140625,1,91,True,24.337594696969695
20,97,141,CulturaX,2623.578125,3,177,False,27.047197164948454
9,49,69,CulturaX,1336.28125,2,134,False,27.271045918367346
10,39,58,CulturaX,1012.140625,2,134,False,25.95232371794872
26,112,159,CulturaX,2991.84375,4,220,False,26.712890625
14,69,107,CulturaX,1841.8125,3,177,False,26.692934782608695
8,31,44,CulturaX,894.921875,1,91,True,28.86844758064516
